date,date,date.3,date.2,date.1,unnamed: 0,open,high,low,close,adjclose,volume,ticker
1970-01-01 00:00:00.000000670,1970-01-01 00:00:00.000000670,1970-01-01 00:00:00.000000670,1970-01-01 00:00:00.000000670,1970-01-01 00:00:00.000000670,2000-01-11,66.875,70.0,65.0,66.75,66.75,10532700,AMZN
1970-01-01 00:00:00.000000671,1970-01-01 00:00:00.000000671,1970-01-01 00:00:00.000000671,1970-01-01 00:00:00.000000671,1970-01-01 00:00:00.000000671,2000-01-12,67.875,68.0,63.0,63.5625,63.5625,10804500,AMZN
1970-01-01 00:00:00.000000672,1970-01-01 00:00:00.000000672,1970-01-01 00:00:00.000000672,1970-01-01 00:00:00.000000672,1970-01-01 00:00:00.000000672,2000-01-13,64.9375,67.1875,63.125,65.9375,65.9375,10448100,AMZN
1970-01-01 00:00:00.000000673,1970-01-01 00:00:00.000000673,1970-01-01 00:00:00.000000673,1970-01-01 00:00:00.000000673,1970-01-01 00:00:00.000000673,2000-01-14,66.75,68.625,64.0,64.25,64.25,6853600,AMZN
1970-01-01 00:00:00.000000674,1970-01-01 00:00:00.000000674,1970-01-01 00:00:00.000000674,1970-01-01 00:00:00.000000674,1970-01-01 00:00:00.000000674,2000-01-18,63.4375,65.1875,63.0,64.125,64.125,5384900,AMZN
1970-01-01 00:00:00.000000675,1970-01-01 00:00:00.000000675,1970-01-01 00:00:00.000000675,1970-01-01 00:00:00.000000675,1970-01-01 00:00:00.000000675,2000-01-19,64.125,67.5,63.0,66.8125,66.8125,8245500,AMZN
1970-01-01 00:00:00.000000676,1970-01-01 00:00:00.000000676,1970-01-01 00:00:00.000000676,1970-01-01 00:00:00.000000676,1970-01-01 00:00:00.000000676,2000-01-20,66.9375,67.0,63.9375,64.75,64.75,5978000,AMZN
1970-01-01 00:00:00.000000677,1970-01-01 00:00:00.000000677,1970-01-01 00:00:00.000000677,1970-01-01 00:00:00.000000677,1970-01-01 00:00:00.000000677,2000-01-21,64.625,64.625,60.0,62.0625,62.0625,11461900,AMZN
1970-01-01 00:00:00.000000678,1970-01-01 00:00:00.000000678,1970-01-01 00:00:00.000000678,1970-01-01 00:00:00.000000678,1970-01-01 00:00:00.000000678,2000-01-24,67.5625,73.375,67.5,70.125,70.125,29170200,AMZN
1970-01-01 00:00:00.000000679,1970-01-01 00:00:00.000000679,1970-01-01 00:00:00.000000679,1970-01-01 00:00:00.000000679,1970-01-01 00:00:00.000000679,2000-01-25,70.0,71.25,66.0,69.25,69.25,9434100,AMZN
1970-01-01 00:00:00.000000680,1970-01-01 00:00:00.000000680,1970-01-01 00:00:00.000000680,1970-01-01 00:00:00.000000680,1970-01-01 00:00:00.000000680,2000-01-26,68.625,70.0,64.75,64.8125,64.8125,6558000,AMZN
1970-01-01 00:00:00.000000681,1970-01-01 00:00:00.000000681,1970-01-01 00:00:00.000000681,1970-01-01 00:00:00.000000681,1970-01-01 00:00:00.000000681,2000-01-27,65.1875,67.75,64.625,66.9375,66.9375,6784000,AMZN
1970-01-01 00:00:00.000000682,1970-01-01 00:00:00.000000682,1970-01-01 00:00:00.000000682,1970-01-01 00:00:00.000000682,1970-01-01 00:00:00.000000682,2000-01-28,65.0,66.4375,60.0,61.6875,61.6875,13777900,AMZN
1970-01-01 00:00:00.000000683,1970-01-01 00:00:00.000000683,1970-01-01 00:00:00.000000683,1970-01-01 00:00:00.000000683,1970-01-01 00:00:00.000000683,2000-01-31,60.375,64.75,58.4375,64.5625,64.5625,10697900,AMZN
1970-01-01 00:00:00.000000684,1970-01-01 00:00:00.000000684,1970-01-01 00:00:00.000000684,1970-01-01 00:00:00.000000684,1970-01-01 00:00:00.000000684,2000-02-01,67.5,70.625,64.375,67.4375,67.4375,13404600,AMZN
1970-01-01 00:00:00.000000685,1970-01-01 00:00:00.000000685,1970-01-01 00:00:00.000000685,1970-01-01 00:00:00.000000685,1970-01-01 00:00:00.000000685,2000-02-02,67.9375,72.25,67.75,69.4375,69.4375,14025900,AMZN
1970-01-01 00:00:00.000000686,1970-01-01 00:00:00.000000686,1970-01-01 00:00:00.000000686,1970-01-01 00:00:00.000000686,1970-01-01 00:00:00.000000686,2000-02-03,81.125,85.9375,77.375,84.1875,84.1875,43750000,AMZN
1970-01-01 00:00:00.000000687,1970-01-01 00:00:00.000000687,1970-01-01 00:00:00.000000687,1970-01-01 00:00:00.000000687,1970-01-01 00:00:00.000000687,2000-02-04,82.75,82.75,77.875,78.5625,78.5625,11023000,AMZN
1970-01-01 00:00:00.000000688,1970-01-01 00:00:00.000000688,1970-01-01 00:00:00.000000688,1970-01-01 00:00:00.000000688,1970-01-01 00:00:00.000000688,2000-02-07,76.1875,76.875,73.125,75.0,75.0,10129000,AMZN
1970-01-01 00:00:00.000000689,1970-01-01 00:00:00.000000689,1970-01-01 00:00:00.000000689,1970-01-01 00:00:00.000000689,1970-01-01 00:00:00.000000689,2000-02-08,74.0,84.0,73.4375,83.125,83.125,19472800,AMZN
1970-01-01 00:00:00.000000690,1970-01-01 00:00:00.000000690,1970-01-01 00:00:00.000000690,1970-01-01 00:00:00.000000690,1970-01-01 00:00:00.000000690,2000-02-09,80.546875,83.734375,80.015625,80.25,80.25,9580400,AMZN
1970-01-01 00:00:00.000000691,1970-01-01 00:00:00.000000691,1970-01-01 00:00:00.000000691,1970-01-01 00:00:00.000000691,1970-01-01 00:00:00.000000691,2000-02-10,78.5,79.875,75.5,76.1875,76.1875,9979600,AMZN
1970-01-01 00:00:00.000000692,1970-01-01 00:00:00.000000692,1970-01-01 00:00:00.000000692,1970-01-01 00:00:00.000000692,1970-01-01 00:00:00.000000692,2000-02-11,77.125,79.125,75.5,76.1875,76.1875,8309000,AMZN
1970-01-01 00:00:00.000000693,1970-01-01 00:00:00.000000693,1970-01-01 00:00:00.000000693,1970-01-01 00:00:00.000000693,1970-01-01 00:00:00.000000693,2000-02-14,75.6875,75.75,73.5625,74.4375,74.4375,5169700,AMZN
1970-01-01 00:00:00.000000694,1970-01-01 00:00:00.000000694,1970-01-01 00:00:00.000000694,1970-01-01 00:00:00.000000694,1970-01-01 00:00:00.000000694,2000-02-15,73.4375,76.1875,70.625,73.8125,73.8125,6424500,AMZN
1970-01-01 00:00:00.000000695,1970-01-01 00:00:00.000000695,1970-01-01 00:00:00.000000695,1970-01-01 00:00:00.000000695,1970-01-01 00:00:00.000000695,2000-02-16,72.75,73.4375,70.625,70.6875,70.6875,4260200,AMZN
1970-01-01 00:00:00.000000696,1970-01-01 00:00:00.000000696,1970-01-01 00:00:00.000000696,1970-01-01 00:00:00.000000696,1970-01-01 00:00:00.000000696,2000-02-17,71.25,71.3125,68.0,69.0,69.0,6129600,AMZN
1970-01-01 00:00:00.000000697,1970-01-01 00:00:00.000000697,1970-01-01 00:00:00.000000697,1970-01-01 00:00:00.000000697,1970-01-01 00:00:00.000000697,2000-02-18,68.4375,69.0,63.875,64.75,64.75,8726400,AMZN
1970-01-01 00:00:00.000000698,1970-01-01 00:00:00.000000698,1970-01-01 00:00:00.000000698,1970-01-01 00:00:00.000000698,1970-01-01 00:00:00.000000698,2000-02-22,64.9375,66.5,63.0625,63.5625,63.5625,5685800,AMZN
1970-01-01 00:00:00.000000699,1970-01-01 00:00:00.000000699,1970-01-01 00:00:00.000000699,1970-01-01 00:00:00.000000699,1970-01-01 00:00:00.000000699,2000-02-23,64.875,71.75,64.6875,70.4375,70.4375,8441200,AMZN
1970-01-01 00:00:00.000000700,1970-01-01 00:00:00.000000700,1970-01-01 00:00:00.000000700,1970-01-01 00:00:00.000000700,1970-01-01 00:00:00.000000700,2000-02-24,70.5625,71.375,65.625,68.4375,68.4375,5869300,AMZN
1970-01-01 00:00:00.000000701,1970-01-01 00:00:00.000000701,1970-01-01 00:00:00.000000701,1970-01-01 00:00:00.000000701,1970-01-01 00:00:00.000000701,2000-02-25,67.4375,69.375,65.1875,69.125,69.125,4870500,AMZN
1970-01-01 00:00:00.000000702,1970-01-01 00:00:00.000000702,1970-01-01 00:00:00.000000702,1970-01-01 00:00:00.000000702,1970-01-01 00:00:00.000000702,2000-02-28,66.5625,67.1875,64.125,65.75,65.75,5057700,AMZN
1970-01-01 00:00:00.000000703,1970-01-01 00:00:00.000000703,1970-01-01 00:00:00.000000703,1970-01-01 00:00:00.000000703,1970-01-01 00:00:00.000000703,2000-02-29,66.0,68.96875,65.875,68.875,68.875,7148500,AMZN
1970-01-01 00:00:00.000000704,1970-01-01 00:00:00.000000704,1970-01-01 00:00:00.000000704,1970-01-01 00:00:00.000000704,1970-01-01 00:00:00.000000704,2000-03-01,67.625,68.5,65.0,65.875,65.875,5576700,AMZN
1970-01-01 00:00:00.000000705,1970-01-01 00:00:00.000000705,1970-01-01 00:00:00.000000705,1970-01-01 00:00:00.000000705,1970-01-01 00:00:00.000000705,2000-03-02,64.9375,65.0,62.1875,62.5625,62.5625,7980100,AMZN
1970-01-01 00:00:00.000000706,1970-01-01 00:00:00.000000706,1970-01-01 00:00:00.000000706,1970-01-01 00:00:00.000000706,1970-01-01 00:00:00.000000706,2000-03-03,63.25,64.75,62.0625,62.5,62.5,6059500,AMZN
1970-01-01 00:00:00.000000707,1970-01-01 00:00:00.000000707,1970-01-01 00:00:00.000000707,1970-01-01 00:00:00.000000707,1970-01-01 00:00:00.000000707,2000-03-06,62.875,67.25,62.8125,63.9375,63.9375,7665800,AMZN
1970-01-01 00:00:00.000000708,1970-01-01 00:00:00.000000708,1970-01-01 00:00:00.000000708,1970-01-01 00:00:00.000000708,1970-01-01 00:00:00.000000708,2000-03-07,64.875,65.8125,62.125,63.5,63.5,4178800,AMZN
1970-01-01 00:00:00.000000709,1970-01-01 00:00:00.000000709,1970-01-01 00:00:00.000000709,1970-01-01 00:00:00.000000709,1970-01-01 00:00:00.000000709,2000-03-08,63.25,64.75,60.5625,63.625,63.625,5940700,AMZN
1970-01-01 00:00:00.000000710,1970-01-01 00:00:00.000000710,1970-01-01 00:00:00.000000710,1970-01-01 00:00:00.000000710,1970-01-01 00:00:00.000000710,2000-03-09,63.0,69.0,62.1875,68.8125,68.8125,8312500,AMZN
1970-01-01 00:00:00.000000711,1970-01-01 00:00:00.000000711,1970-01-01 00:00:00.000000711,1970-01-01 00:00:00.000000711,1970-01-01 00:00:00.000000711,2000-03-10,67.25,68.53125,65.0,66.875,66.875,3713500,AMZN
1970-01-01 00:00:00.000000712,1970-01-01 00:00:00.000000712,1970-01-01 00:00:00.000000712,1970-01-01 00:00:00.000000712,1970-01-01 00:00:00.000000712,2000-03-13,64.0,66.625,63.0,65.3125,65.3125,5634300,AMZN
1970-01-01 00:00:00.000000713,1970-01-01 00:00:00.000000713,1970-01-01 00:00:00.000000713,1970-01-01 00:00:00.000000713,1970-01-01 00:00:00.000000713,2000-03-14,66.0625,66.9375,63.375,65.625,65.625,4805300,AMZN
1970-01-01 00:00:00.000000714,1970-01-01 00:00:00.000000714,1970-01-01 00:00:00.000000714,1970-01-01 00:00:00.000000714,1970-01-01 00:00:00.000000714,2000-03-15,64.75,65.125,62.0,63.75,63.75,6082700,AMZN
1970-01-01 00:00:00.000000715,1970-01-01 00:00:00.000000715,1970-01-01 00:00:00.000000715,1970-01-01 00:00:00.000000715,1970-01-01 00:00:00.000000715,2000-03-16,62.25,66.375,60.0,66.25,66.25,9703100,AMZN
1970-01-01 00:00:00.000000716,1970-01-01 00:00:00.000000716,1970-01-01 00:00:00.000000716,1970-01-01 00:00:00.000000716,1970-01-01 00:00:00.000000716,2000-03-17,66.0625,66.375,64.5,64.8125,64.8125,5298500,AMZN
1970-01-01 00:00:00.000000717,1970-01-01 00:00:00.000000717,1970-01-01 00:00:00.000000717,1970-01-01 00:00:00.000000717,1970-01-01 00:00:00.000000717,2000-03-20,63.5,64.5,62.375,64.1875,64.1875,5813500,AMZN
1970-01-01 00:00:00.000000718,1970-01-01 00:00:00.000000718,1970-01-01 00:00:00.000000718,1970-01-01 00:00:00.000000718,1970-01-01 00:00:00.000000718,2000-03-21,65.125,73.0,62.25,72.375,72.375,17082900,AMZN
1970-01-01 00:00:00.000000719,1970-01-01 00:00:00.000000719,1970-01-01 00:00:00.000000719,1970-01-01 00:00:00.000000719,1970-01-01 00:00:00.000000719,2000-03-22,70.875,74.0,69.25,70.6875,70.6875,11566400,AMZN
1970-01-01 00:00:00.000000720,1970-01-01 00:00:00.000000720,1970-01-01 00:00:00.000000720,1970-01-01 00:00:00.000000720,1970-01-01 00:00:00.000000720,2000-03-23,69.5,70.9375,67.5,67.6875,67.6875,5442100,AMZN
1970-01-01 00:00:00.000000721,1970-01-01 00:00:00.000000721,1970-01-01 00:00:00.000000721,1970-01-01 00:00:00.000000721,1970-01-01 00:00:00.000000721,2000-03-24,74.625,75.25,71.3125,72.6875,72.6875,9746000,AMZN
1970-01-01 00:00:00.000000722,1970-01-01 00:00:00.000000722,1970-01-01 00:00:00.000000722,1970-01-01 00:00:00.000000722,1970-01-01 00:00:00.000000722,2000-03-27,72.25,75.125,71.75,73.125,73.125,4748600,AMZN
1970-01-01 00:00:00.000000723,1970-01-01 00:00:00.000000723,1970-01-01 00:00:00.000000723,1970-01-01 00:00:00.000000723,1970-01-01 00:00:00.000000723,2000-03-28,72.375,72.75,69.46875,70.125,70.125,5197600,AMZN
1970-01-01 00:00:00.000000724,1970-01-01 00:00:00.000000724,1970-01-01 00:00:00.000000724,1970-01-01 00:00:00.000000724,1970-01-01 00:00:00.000000724,2000-03-29,69.5,69.875,65.0,66.25,66.25,5886500,AMZN
1970-01-01 00:00:00.000000725,1970-01-01 00:00:00.000000725,1970-01-01 00:00:00.000000725,1970-01-01 00:00:00.000000725,1970-01-01 00:00:00.000000725,2000-03-30,64.5,67.375,64.0,66.5,66.5,5034000,AMZN
1970-01-01 00:00:00.000000726,1970-01-01 00:00:00.000000726,1970-01-01 00:00:00.000000726,1970-01-01 00:00:00.000000726,1970-01-01 00:00:00.000000726,2000-03-31,66.75,67.125,63.0,67.0,67.0,5115500,AMZN
1970-01-01 00:00:00.000000727,1970-01-01 00:00:00.000000727,1970-01-01 00:00:00.000000727,1970-01-01 00:00:00.000000727,1970-01-01 00:00:00.000000727,2000-04-03,65.4375,65.6875,62.0,63.5625,63.5625,4865400,AMZN
1970-01-01 00:00:00.000000728,1970-01-01 00:00:00.000000728,1970-01-01 00:00:00.000000728,1970-01-01 00:00:00.000000728,1970-01-01 00:00:00.000000728,2000-04-04,62.875,65.4375,55.75,63.9375,63.9375,14318000,AMZN
1970-01-01 00:00:00.000000729,1970-01-01 00:00:00.000000729,1970-01-01 00:00:00.000000729,1970-01-01 00:00:00.000000729,1970-01-01 00:00:00.000000729,2000-04-05,61.75,64.9375,60.5,62.1875,62.1875,4900000,AMZN
1970-01-01 00:00:00.000000730,1970-01-01 00:00:00.000000730,1970-01-01 00:00:00.000000730,1970-01-01 00:00:00.000000730,1970-01-01 00:00:00.000000730,2000-04-06,63.4375,65.5,61.875,64.25,64.25,6032700,AMZN
1970-01-01 00:00:00.000000731,1970-01-01 00:00:00.000000731,1970-01-01 00:00:00.000000731,1970-01-01 00:00:00.000000731,1970-01-01 00:00:00.000000731,2000-04-07,65.125,68.625,64.125,67.5625,67.5625,6052300,AMZN
1970-01-01 00:00:00.000000732,1970-01-01 00:00:00.000000732,1970-01-01 00:00:00.000000732,1970-01-01 00:00:00.000000732,1970-01-01 00:00:00.000000732,2000-04-10,67.25,68.4375,63.25,63.375,63.375,4523600,AMZN
1970-01-01 00:00:00.000000733,1970-01-01 00:00:00.000000733,1970-01-01 00:00:00.000000733,1970-01-01 00:00:00.000000733,1970-01-01 00:00:00.000000733,2000-04-11,62.5,66.0,61.25,63.375,63.375,4706600,AMZN
1970-01-01 00:00:00.000000734,1970-01-01 00:00:00.000000734,1970-01-01 00:00:00.000000734,1970-01-01 00:00:00.000000734,1970-01-01 00:00:00.000000734,2000-04-12,64.0,64.375,56.25,56.375,56.375,8695500,AMZN
1970-01-01 00:00:00.000000735,1970-01-01 00:00:00.000000735,1970-01-01 00:00:00.000000735,1970-01-01 00:00:00.000000735,1970-01-01 00:00:00.000000735,2000-04-13,57.875,58.75,47.9375,48.0,48.0,10679000,AMZN
1970-01-01 00:00:00.000000736,1970-01-01 00:00:00.000000736,1970-01-01 00:00:00.000000736,1970-01-01 00:00:00.000000736,1970-01-01 00:00:00.000000736,2000-04-14,47.875,52.375,40.8125,46.875,46.875,20074500,AMZN
1970-01-01 00:00:00.000000737,1970-01-01 00:00:00.000000737,1970-01-01 00:00:00.000000737,1970-01-01 00:00:00.000000737,1970-01-01 00:00:00.000000737,2000-04-17,45.25,52.0,44.625,47.0625,47.0625,12180900,AMZN
1970-01-01 00:00:00.000000738,1970-01-01 00:00:00.000000738,1970-01-01 00:00:00.000000738,1970-01-01 00:00:00.000000738,1970-01-01 00:00:00.000000738,2000-04-18,47.625,56.25,47.125,54.9375,54.9375,10735000,AMZN
1970-01-01 00:00:00.000000739,1970-01-01 00:00:00.000000739,1970-01-01 00:00:00.000000739,1970-01-01 00:00:00.000000739,1970-01-01 00:00:00.000000739,2000-04-19,55.3125,55.3125,51.6875,53.4375,53.4375,5373800,AMZN
1970-01-01 00:00:00.000000740,1970-01-01 00:00:00.000000740,1970-01-01 00:00:00.000000740,1970-01-01 00:00:00.000000740,1970-01-01 00:00:00.000000740,2000-04-20,53.375,53.6875,49.875,52.375,52.375,4925300,AMZN
1970-01-01 00:00:00.000000741,1970-01-01 00:00:00.000000741,1970-01-01 00:00:00.000000741,1970-01-01 00:00:00.000000741,1970-01-01 00:00:00.000000741,2000-04-24,49.375,51.5625,44.875,49.8125,49.8125,6693300,AMZN
1970-01-01 00:00:00.000000742,1970-01-01 00:00:00.000000742,1970-01-01 00:00:00.000000742,1970-01-01 00:00:00.000000742,1970-01-01 00:00:00.000000742,2000-04-25,51.8125,54.125,50.25,52.4375,52.4375,7150400,AMZN
1970-01-01 00:00:00.000000743,1970-01-01 00:00:00.000000743,1970-01-01 00:00:00.000000743,1970-01-01 00:00:00.000000743,1970-01-01 00:00:00.000000743,2000-04-26,53.3125,57.4375,52.453125,53.5,53.5,12006400,AMZN
1970-01-01 00:00:00.000000744,1970-01-01 00:00:00.000000744,1970-01-01 00:00:00.000000744,1970-01-01 00:00:00.000000744,1970-01-01 00:00:00.000000744,2000-04-27,49.3125,55.25,48.5,52.875,52.875,11266000,AMZN
1970-01-01 00:00:00.000000745,1970-01-01 00:00:00.000000745,1970-01-01 00:00:00.000000745,1970-01-01 00:00:00.000000745,1970-01-01 00:00:00.000000745,2000-04-28,54.0,55.625,53.125,55.1875,55.1875,6833800,AMZN
1970-01-01 00:00:00.000000746,1970-01-01 00:00:00.000000746,1970-01-01 00:00:00.000000746,1970-01-01 00:00:00.000000746,1970-01-01 00:00:00.000000746,2000-05-01,56.0,60.3125,55.25,59.9375,59.9375,8578500,AMZN
1970-01-01 00:00:00.000000747,1970-01-01 00:00:00.000000747,1970-01-01 00:00:00.000000747,1970-01-01 00:00:00.000000747,1970-01-01 00:00:00.000000747,2000-05-02,59.1875,60.0,55.875,56.125,56.125,7427900,AMZN
1970-01-01 00:00:00.000000748,1970-01-01 00:00:00.000000748,1970-01-01 00:00:00.000000748,1970-01-01 00:00:00.000000748,1970-01-01 00:00:00.000000748,2000-05-03,55.25,56.5625,53.0,54.125,54.125,5424800,AMZN
1970-01-01 00:00:00.000000749,1970-01-01 00:00:00.000000749,1970-01-01 00:00:00.000000749,1970-01-01 00:00:00.000000749,1970-01-01 00:00:00.000000749,2000-05-04,54.25,56.5,53.125,55.0625,55.0625,4725200,AMZN
1970-01-01 00:00:00.000000750,1970-01-01 00:00:00.000000750,1970-01-01 00:00:00.000000750,1970-01-01 00:00:00.000000750,1970-01-01 00:00:00.000000750,2000-05-05,54.625,58.625,54.125,58.5,58.5,4062100,AMZN
1970-01-01 00:00:00.000000751,1970-01-01 00:00:00.000000751,1970-01-01 00:00:00.000000751,1970-01-01 00:00:00.000000751,1970-01-01 00:00:00.000000751,2000-05-08,56.8125,59.25,55.4375,56.015625,56.015625,3950000,AMZN
1970-01-01 00:00:00.000000752,1970-01-01 00:00:00.000000752,1970-01-01 00:00:00.000000752,1970-01-01 00:00:00.000000752,1970-01-01 00:00:00.000000752,2000-05-09,56.5,57.75,53.0,56.25,56.25,4551800,AMZN
1970-01-01 00:00:00.000000753,1970-01-01 00:00:00.000000753,1970-01-01 00:00:00.000000753,1970-01-01 00:00:00.000000753,1970-01-01 00:00:00.000000753,2000-05-10,54.53125,55.375,49.0,53.3125,53.3125,8711500,AMZN
1970-01-01 00:00:00.000000754,1970-01-01 00:00:00.000000754,1970-01-01 00:00:00.000000754,1970-01-01 00:00:00.000000754,1970-01-01 00:00:00.000000754,2000-05-11,53.9375,55.75,50.9375,54.875,54.875,5580800,AMZN
1970-01-01 00:00:00.000000755,1970-01-01 00:00:00.000000755,1970-01-01 00:00:00.000000755,1970-01-01 00:00:00.000000755,1970-01-01 00:00:00.000000755,2000-05-12,54.6875,56.5,53.125,53.75,53.75,3969600,AMZN
1970-01-01 00:00:00.000000756,1970-01-01 00:00:00.000000756,1970-01-01 00:00:00.000000756,1970-01-01 00:00:00.000000756,1970-01-01 00:00:00.000000756,2000-05-15,53.625,56.5,50.875,56.0625,56.0625,4125400,AMZN
1970-01-01 00:00:00.000000757,1970-01-01 00:00:00.000000757,1970-01-01 00:00:00.000000757,1970-01-01 00:00:00.000000757,1970-01-01 00:00:00.000000757,2000-05-16,57.125,59.875,56.0,59.0625,59.0625,6432200,AMZN
1970-01-01 00:00:00.000000758,1970-01-01 00:00:00.000000758,1970-01-01 00:00:00.000000758,1970-01-01 00:00:00.000000758,1970-01-01 00:00:00.000000758,2000-05-17,57.1875,62.375,57.0,61.0,61.0,6998600,AMZN
1970-01-01 00:00:00.000000759,1970-01-01 00:00:00.000000759,1970-01-01 00:00:00.000000759,1970-01-01 00:00:00.000000759,1970-01-01 00:00:00.000000759,2000-05-18,60.375,60.875,55.125,55.375,55.375,4727000,AMZN
1970-01-01 00:00:00.000000760,1970-01-01 00:00:00.000000760,1970-01-01 00:00:00.000000760,1970-01-01 00:00:00.000000760,1970-01-01 00:00:00.000000760,2000-05-19,54.625,55.75,52.25,52.625,52.625,4610900,AMZN
1970-01-01 00:00:00.000000761,1970-01-01 00:00:00.000000761,1970-01-01 00:00:00.000000761,1970-01-01 00:00:00.000000761,1970-01-01 00:00:00.000000761,2000-05-22,53.0,53.125,46.875,51.875,51.875,8272800,AMZN
1970-01-01 00:00:00.000000762,1970-01-01 00:00:00.000000762,1970-01-01 00:00:00.000000762,1970-01-01 00:00:00.000000762,1970-01-01 00:00:00.000000762,2000-05-23,50.5,51.875,46.5,46.6875,46.6875,5837200,AMZN
1970-01-01 00:00:00.000000763,1970-01-01 00:00:00.000000763,1970-01-01 00:00:00.000000763,1970-01-01 00:00:00.000000763,1970-01-01 00:00:00.000000763,2000-05-24,46.4375,49.75,40.4375,48.5625,48.5625,11666600,AMZN
1970-01-01 00:00:00.000000764,1970-01-01 00:00:00.000000764,1970-01-01 00:00:00.000000764,1970-01-01 00:00:00.000000764,1970-01-01 00:00:00.000000764,2000-05-25,49.5,50.0,45.5,45.5,45.5,4919500,AMZN
1970-01-01 00:00:00.000000765,1970-01-01 00:00:00.000000765,1970-01-01 00:00:00.000000765,1970-01-01 00:00:00.000000765,1970-01-01 00:00:00.000000765,2000-05-26,46.25,47.75,44.0,46.5,46.5,3621000,AMZN
1970-01-01 00:00:00.000000766,1970-01-01 00:00:00.000000766,1970-01-01 00:00:00.000000766,1970-01-01 00:00:00.000000766,1970-01-01 00:00:00.000000766,2000-05-30,47.3125,51.875,47.3125,51.75,51.75,5613200,AMZN
1970-01-01 00:00:00.000000767,1970-01-01 00:00:00.000000767,1970-01-01 00:00:00.000000767,1970-01-01 00:00:00.000000767,1970-01-01 00:00:00.000000767,2000-05-31,50.75,52.25,48.125,48.3125,48.3125,6882000,AMZN
1970-01-01 00:00:00.000000768,1970-01-01 00:00:00.000000768,1970-01-01 00:00:00.000000768,1970-01-01 00:00:00.000000768,1970-01-01 00:00:00.000000768,2000-06-01,48.875,51.125,46.375,50.1875,50.1875,7622200,AMZN
1970-01-01 00:00:00.000000769,1970-01-01 00:00:00.000000769,1970-01-01 00:00:00.000000769,1970-01-01 00:00:00.000000769,1970-01-01 00:00:00.000000769,2000-06-02,52.375,58.125,52.25,57.875,57.875,8322500,AMZN
1970-01-01 00:00:00.000000770,1970-01-01 00:00:00.000000770,1970-01-01 00:00:00.000000770,1970-01-01 00:00:00.000000770,1970-01-01 00:00:00.000000770,2000-06-05,55.03125,56.25,52.5,54.5,54.5,6813200,AMZN
1970-01-01 00:00:00.000000771,1970-01-01 00:00:00.000000771,1970-01-01 00:00:00.000000771,1970-01-01 00:00:00.000000771,1970-01-01 00:00:00.000000771,2000-06-06,54.0,54.5625,50.25,50.5625,50.5625,4853100,AMZN
1970-01-01 00:00:00.000000772,1970-01-01 00:00:00.000000772,1970-01-01 00:00:00.000000772,1970-01-01 00:00:00.000000772,1970-01-01 00:00:00.000000772,2000-06-07,51.875,52.1875,50.125,51.8125,51.8125,3841200,AMZN
1970-01-01 00:00:00.000000773,1970-01-01 00:00:00.000000773,1970-01-01 00:00:00.000000773,1970-01-01 00:00:00.000000773,1970-01-01 00:00:00.000000773,2000-06-08,52.5625,53.4375,51.625,51.875,51.875,3040300,AMZN
1970-01-01 00:00:00.000000774,1970-01-01 00:00:00.000000774,1970-01-01 00:00:00.000000774,1970-01-01 00:00:00.000000774,1970-01-01 00:00:00.000000774,2000-06-09,51.9375,53.25,51.875,52.1875,52.1875,1922300,AMZN
1970-01-01 00:00:00.000000775,1970-01-01 00:00:00.000000775,1970-01-01 00:00:00.000000775,1970-01-01 00:00:00.000000775,1970-01-01 00:00:00.000000775,2000-06-12,52.1875,52.1875,47.0,48.4375,48.4375,3986000,AMZN
1970-01-01 00:00:00.000000776,1970-01-01 00:00:00.000000776,1970-01-01 00:00:00.000000776,1970-01-01 00:00:00.000000776,1970-01-01 00:00:00.000000776,2000-06-13,48.1875,49.5,46.25,49.0,49.0,4788500,AMZN
1970-01-01 00:00:00.000000777,1970-01-01 00:00:00.000000777,1970-01-01 00:00:00.000000777,1970-01-01 00:00:00.000000777,1970-01-01 00:00:00.000000777,2000-06-14,49.3125,49.875,46.0,46.4375,46.4375,5020500,AMZN
1970-01-01 00:00:00.000000778,1970-01-01 00:00:00.000000778,1970-01-01 00:00:00.000000778,1970-01-01 00:00:00.000000778,1970-01-01 00:00:00.000000778,2000-06-15,47.0,47.9375,45.3125,46.3125,46.3125,3554700,AMZN
1970-01-01 00:00:00.000000779,1970-01-01 00:00:00.000000779,1970-01-01 00:00:00.000000779,1970-01-01 00:00:00.000000779,1970-01-01 00:00:00.000000779,2000-06-16,47.25,47.4375,45.375,46.0,46.0,3070900,AMZN
1970-01-01 00:00:00.000000780,1970-01-01 00:00:00.000000780,1970-01-01 00:00:00.000000780,1970-01-01 00:00:00.000000780,1970-01-01 00:00:00.000000780,2000-06-19,45.5,45.875,43.5,45.3125,45.3125,5151500,AMZN
1970-01-01 00:00:00.000000781,1970-01-01 00:00:00.000000781,1970-01-01 00:00:00.000000781,1970-01-01 00:00:00.000000781,1970-01-01 00:00:00.000000781,2000-06-20,45.875,48.625,45.125,46.125,46.125,6199100,AMZN
1970-01-01 00:00:00.000000782,1970-01-01 00:00:00.000000782,1970-01-01 00:00:00.000000782,1970-01-01 00:00:00.000000782,1970-01-01 00:00:00.000000782,2000-06-21,45.4375,46.9375,45.0625,46.0625,46.0625,3573300,AMZN
